El flete,tango,Z0999913257,Vicente Greco,
El floreo,milonga,T0370162847,Roque Biafore,Pascual Biafore
El fogonazo,,T0370208799,Ángel Villoldo,"Antonio Polito, Carlos Pesce"
El fraile,,T0371415085,Julio De Caro,-
El frenopático,tango,Z0999914344,Osvaldo Pugliese,-
El fuegazo de tus ojos,ranchera,T0370431201,Ángel Ramos,-
El fueye de Arolas,tango,T0370330985,Pedro Laurenz,Héctor Marcó
El fueye de Leopoldo,,T0373614857,Osvaldo Requena,Horacio Arturo Ferrer
El fulero,tango,T0370078491,Ricardo González,Antonio Polito
El fustazo,tango,Z0000574843,Dante Sciarra-Vignoli,
El fútbol femenino,,T0371048735,,Armando Cereminati
El galleguito,tango,Z0000022970,Mario Canaro,
El gallito,tango,T0370013776,Roberto Firpo,
El gancho,tango,Z0999990649,,-
El Garrón,tango,T0416950418,Daniel Melingo,Alberto Enrique Molina
El Garrón,tango,Z0000500688,Celestino Ferrer,Celestino Ferrer
El garrotazo,tango,Z0999901685,,
El gateao de Don Secundino,ranchera,T0370013743,Ciriaco Ortiz,Daniel López Barreto
El gatito celoso,,T0372706529,Mario Valdez,Alfredo Cucci
El gatito en el tejado,candombe,Z0000582995,Rubén Carambula,
El gato Luis,,T0372706518,Mario Valdez,Alfredo Cucci
El gauchito,tango,T0370041670,Augusto Pedro Berto,Maximo José Orsi
El gaucho,,T0370046200,Juan Carlos Cobián,-
El gaucho,,Z0999901966,Tito Schipa,Tito Schipa
El gaucho,,Z0999990650,,Belisario Roldán
El gaucho,,Z0999990651,,Belisario Roldán
El gaucho,,Z0999990652,,Belisario Roldán
El gaucho,,Z0999990653,,Belisario Roldán
El gaucho,,Z0999990654,,Belisario Roldán
El gaucho,,Z0999990655,,Belisario Roldán
El gaucho Don Ramón,ranchera,T0370085576,Daniel López Barreto,Daniel López Barreto
El gaucho Murúa,,T0370013878,Ciriaco Ortiz,Enrique Cadícamo
El gaucho Néstor,tango,T0370101226,Eduardo Arolas,-
El Gaucho Relámpago,tango,Z0999911722,,-
El gaucho se va,,T0370101259,Andrés Domenech,Jesús Fernández Blanco
El gavilán,tango,Z0000001410,Francisco Canaro,-
El gavilán,ranchera,Z0999900671,,Francisco Antonio Lio
El gavilán,tango,Z0999902089,Antonio Bonavena,
El Gigoló,tango,T0370136949,Enrique Delfino,Luis Vicente Roldán
El gil,tango,Z0999917752,Salvador Codoñer,-
El gitanillo,paso doble,T0370081609,Eduardo Arolas,-
El globo,,T0370534523,"Ángel F. Condercuri, Raúl Hormaza",
El golazo de la historia,,T0371004011,"Carlos Olmedo, Arturo Gallucci","Carlos Olmedo, Arturo Gallucci"
El goloso,tango,Z0999916393,,-
El goloso,tango,Z0999919033,Carlos Romeu,
El gordito,tango,Z0999917915,,-
El gordito Santos,,T0370843245,Armando Pontier,
El gordo triste,tango,T0371353024,Astor Piazzolla,Horacio Arturo Ferrer
El gorrión,tango,Z0999902051,Samuel Castriota,-
El gorrión,,Z0999918184,Arnaldo Barsanti,
El gorro de lana,vals,Z0999990656,,
El Goy,tango,Z0999909205,Astor Piazzolla,-
El gran doctor,,T0371419601,Julio De Caro,
El gran favorito,tango,T0370573424,"Juan Polito, Ernesto Franco",Carlos Ángel Lázzari
El gran Horacio,,T0371294573,Julio De Caro,
El grillo,ranchera,Z0999915702,José López Ares,
El gringo,tango,Z0999914480,Alberto Carbone,-
El gringo,tango,Z0999918006,Juan Bergamino,
El gringo,tango,Z0999919076,Carlos Posadas,
El gringo Don Fermin,ranchera,Z0999900672,Osvaldo Cruz Montenegro,
El guacho,tango,T0370331035,Sergio Gasparini,Rafael Lauria
El guapo,,Z0999990657,,Evaristo Carriego
El guardián,vals peruano,Z0999914339,,
El guerrillero,,T0370897463,Carlos Lucero,
El guizo,?,Z0999900287,René Pesenti,
El gurí,tango,T0370367751,Julio Ahumada,-
El hijo cruel,tango,T0370337486,Arturo Gallucci,Raúl Hormaza
El hijo de Julián,tango,Z0999901259,Edgardo Donato,
El hijo del diputado,tango,T0374276228,Lucio Arce,Lucio Arce
El hijo triste,vals,T0370068168,Enrique Francini,Horacio Sanguinetti
El hipo,tango,T0370281609,Enrique Carmelo Alessio,Reinaldo Yiso
El hombre cubico,,T0372108274,Héctor Stamponi,Horacio Arturo Ferrer
El hombre de la calle,,T0464374988,Jaime Roos,Jaime Roos
El hombre de la esquina rosada,,T0370897781,Astor Piazzolla,
El hombre de la esquina rosada,,Z0999909575,Astor Piazzolla,Jorge Luis Borges
El hombre de la esquina rosada: Aparición de Real,,Z0999909576,Astor Piazzolla,Jorge Luis Borges
El hombre de la esquina rosada: Aparición de Rosendo,,Z0999909577,Astor Piazzolla,Jorge Luis Borges
El hombre de la esquina rosada: Bailongo,,Z0999909578,Astor Piazzolla,Jorge Luis Borges
El hombre de la esquina rosada: Epilogo,,Z0999909579,Astor Piazzolla,Jorge Luis Borges
El hombre de la esquina rosada: Milonga nocturna,,Z0999909580,Astor Piazzolla,Jorge Luis Borges
El hombre de la esquina rosada: Muerte de Real,,Z0999909581,Astor Piazzolla,Jorge Luis Borges
El hombre de la esquina rosada: Rosendo y La Lujanera,,Z0999909582,Astor Piazzolla,Jorge Luis Borges
El hombre de la esquina rosada: Tango para Real y La Lujanera,,Z0999909583,Astor Piazzolla,Jorge Luis Borges
El hombre de la Ñ,,T0370172454,"Francisco Bohigas, Filinto Rebechi",
El hombre del bandoneón,tango,Z0999916427,Raúl Miguel Garello,Raimundo Rosales
El hombre del fueye,,T0371051727,Armando Pontier,Federico Silva
El hombre en el azul,,Z0000174006,Acho Manzi,
El hombre es un tejedor,,T0371978709,Paco Berón,Oscar Vázquez
El hombre orquesta,,T0372546081,Sebastián Piana,
El hombre que está solo y espera,tango,Z0999990658,Juan Carlos Cáceres,-
El hombre que fue ciudad,,T0371425761,Armando Pontier,Horacio Arturo Ferrer
El hombre que sueña,tango,T0373219158,Rodolfo Mederos,-
El hombrecito blanco,,T0371572074,Osvaldo Tarantino,Horacio Arturo Ferrer
El horizonte,tango,T0370015001,Roberto Firpo,-
El hornero,tango,Z0999901071,,
El huérfano,vals,T0370059576,César De Pardo,Julián Castriota
El huérfano,tango,T0370078195,Anselmo A. Aieta,Francisco García Jiménez
El huérfano,vals,Z0999990659,Carlos Gardel,Andrés Cepeda
El huérfano y el sepulturero,milonga,T0370235054,Alberto Cosentino,Juan Manuel Pombo
El huerto de mi amada,vals,Z0999990660,,
El hueso de los vinos,milonga,Z0999918337,,
El huésped del Sevillano,jota,T0410005547,Jacinto Guerrero Torres,"Juan Ignacio Luca de Tena, Enrique Reoyo"
El huracán,tango,T0370015114,"Osvaldo Donato, Edgardo Donato",Nolo López
El idolo roto,tango,T0370141960,Azucena Maizani,Juan Bautista Abad Reyes
El impertinente,tango,Z0999900909,,
El incendio,tango,T0370015192,Arturo De Bassi,-
El incomplé,milonga,T0374276171,Lucio Arce,Lucio Arce
El indio blanco,tango,Z0999901881,,
"El infierno tan temido, parte 1",,Z0999909206,Astor Piazzolla,
"El infierno tan temido, parte 2",,Z0999909207,Astor Piazzolla,
"El infierno tan temido, parte 3",,Z0999909208,Astor Piazzolla,
"El infierno tan temido, parte 4",,Z0999909209,Astor Piazzolla,
El infractor,tango,Z0999901882,Antonio Scatasso,
El ingeniero,tango,T0370142281,Alejandro Junnissi,-
El inmortal,,Z0999990661,,Alberto Cosentino
El inolvidable,tango,Z0999900673,,
El inquilino,milonga,T0370299630,Javier Mazzea,Carlos Lucero
El instante anhelado,,T0373545664,José Bragato,Alberto Peyrano
El internado,tango,T0370015329,Francisco Canaro,-
El inventor,tango,Z0999917911,,-
El invierno,tango,T0374196925,Ramiro Gallo,Ramiro Gallo
El invierno regresa,,Z0999990662,Manuel Ceferino Flores,
El irresistible,tango criollo,T0370015374,Lorenzo Logatti,Carlos Pesce
El irresistible,tango,Z0999910954,Lorenzo Logatti,-
El irresistible / Almagro,tango,Z0999990663,,-
El jaguar,tango,Z0000019591,Atilio Lombardo,-
El jagüel,tango,T0370122443,Carlos Posadas,José Perrusine Fernández
El japanga,tango,T0371371015,Osvaldo Pugliese,-
El japonés,,T0370535366,Arturo Gallucci,
El jardín de ilusión,tango,Z0999990664,Francisco Canaro,Ivo Pelay
El jardin de mi madre,,Z0000010257,,Héctor Marcó
El jardín del amor,vals,Z0000001567,Francisco Canaro,Ivo Pelay
El joven Juan,,T0371630113,,Abel Aznar
El jubilado,poema lunfardo,Z0999911031,,
El jubilado,,Z0999990665,Edmundo Rivero,Luis Alposta
El juguetón,tango,Z0999916501,,-
El juramento,tango,Z0999914148,Vicente Pecci,
El juramento,milonga,Z0999990666,,
El laberinto,tango,Z0000034110,Francisco Canaro,-
El ladrón,milonga,T0370262875,Alberto Cosentino,Juan Manuel Pombo
El lancero,,Z0999990667,,Carlos de la Púa
El lapicero,tango,T0370331228,Rinaldo Osvaldo Fusani,Oscar 'Cacho' Valles
El látigo,milonga,Z0000640004,,
El lazo,tango,T0370036319,Esca A. Caccavaio,Eugenio Cárdenas
El lazo,estilo,Z0999901501,Justo Tomas Morales,
El lecherito,milonga,Z0000064614,Edgardo Donato,Horacio Sanguinetti
El lengue,tango,T0370167079,Edgardo Donato,-
El león de Carmello,milonga,Z0999900674,,
El León de la Guardia,vals,Z0999917183,Pascual De Gullo,-
El libertador,zamba,Z0999918786,,
El Lido,tango,Z0999916420,"Elías Luis Cosenza, Eugenio José Nobile",-
El ligador,poema lunfardo,Z0999990668,,
El lírico me llaman,tango,Z0999914190,"Roberto Rufino, Horacio Omar Valente",Horacio Sanguinetti
El listón,corrido,T0351361460,Gabriel Ruiz Galindo,
El llanto de Hispano América,poema evocativo,Z0999911321,,
El llorar de un milonguero,tango,Z0999918935,Alejandro Junnissi,
El llorón,tango milonga,T0370017007,Juan Félix Maglio,Enrique Cadícamo
El llorón,tango milonga,Z0999990669,Juan Félix Maglio,Enrique Cadícamo
El lobo de mar,tango,Z0000005298,Francisco Payá,
El loco,tango,Z0999915783,,-
El loco de los inventos,tango,Z0000029577,Samuel Castriota,-
El loco del Tom Thumb Golf,tango,T0373673347,Carlos Marcucci,Francisco Bohigas
El loco milonga,tango,Z0001219540,Matilde Vitullo,-
El loquito del violín,,T0371830077,Paco Berón,Oscar Vázquez
El Lucho,,Z0999918288,,
El lugar donde vivo,tango,T0371547975,Rodolfo Mederos,-
El lunarcito,,Z0999990670,Augusto Gentile,
El Lungo y El Oscurito,milonga,Z0999919165,Guillermo Fernández,
El maco,,Z0999914234,Miguel Tornquist,
El maestro de la noche,,T0371833907,Sebastián Piana,
El magnate,?,Z0999901224,,
El mago,tango,Z0999900513,Pedro Carabajal Chaves,
El mago,tango,Z0999990671,,
El mago,fox trot,Z0999990672,Raimundo Petillo,
El mago de Buenos Aires,,T0372940447,Horacio Salgán,Horacio Arturo Ferrer
El mago de Corrientes,,T0371626286,Alberto Di Paulo,Federico Silva
El mal de ausencia,ranchera,T0370089921,,
El mal que me hiciste,tango,T0370142667,Carlos Percuoco,Luis de Biase
El Maldonado,tango,Z0999917508,Carlos Macchi,-
El malevo,tango,T0370017416,Julio De Caro,Luis Mario
El malevo,tango,Z0999900675,,
El malevo,poema,Z0999990673,,
El mamao,tango,Z0999990674,Alfredo E. Gobbi,
El mañana es siempre,tango,Z0999915950,,
El mangazo,poema lunfardo,Z0999917088,,
El mangazo,milonga,Z0999990675,,-
El mangrullo,tango,Z0999918805,Roberto Eugenio Guisado,
El manicero,rumba fox trot,Z0999900676,,
El manisero,tango,Z0999916550,Virgilio Carmona,Emilio Luis Ramón Falero
El mantón de Manila,tango,T0370147628,Juan Félix Maglio,Juan Andrés Caruso
El mar entre los dos,tango,T0370984590,Juan Canaro,
El marajá,tango,T0370282044,Francisco Federico,-
El marcao,tango,T0370147811,Guido Vanzina Pacheco,Edelmiro Garrido
El mareo,tango,T0370086820,Julio De Caro,Mario Gomila
El mareo,tango,Z0999990676,,
El Marne,tango,T0370017745,Eduardo Arolas,Gabriel Clausi
El martillero,tango,Z0999900472,Miguel Padula,-
El martirio del civismo,,T0372394325,Mario Valdez,Mario Valdez
El más pesao,milonga,Z0999902215,Ángel Villoldo,Ángel Villoldo
El Masagista,poema lunfardo,Z0999911354,,
El mate,milonga,Z0999913581,,
El mate,chamarrita,Z0999918810,,
El mate amargo,tango,T0370268431,Oscar Luis Herrero,Elizardo Martínez Vilas
El mate de la china,ranchera,T0370148529,Bernardino Terés,Pascual Contursi
El mate que cebó mamá,milonga,T0371250291,Sebastián Piana,Héctor Marcó
El matecito,tango,Z0999902113,Osvaldo Fresedo,
El matrero,tango,Z0999900677,,
El matrero,ranchera,Z0999915703,Alberto Richard,
El matrero,tango,Z0999918324,José Martínez,
El mayoral,milonga,T0370235236,José Vázquez Vigo,Joaquín Gómez Bas
El mayoral del tranvía,milonga,T0370232908,"Francisco Laino, Carlos Mayel","Francisco Laino, Carlos Mayel"
El mayordomo,tango,Z0999902216,Ángel Villoldo,Ángel Villoldo
El mayorengo,tango,T0370502230,Salvador Cascone,-
El medallón de mi madre,tango,T0371967439,Eduardo Marvezi,Eduardo Marvezi
El mejicano,tango,Z0999912856,Vicente Greco,-
El mejunje,tango,Z0999917513,Carlos Macchi,-
El melanco,tango,Z0999990677,,-
El mendocino,tango,Z0000009267,Udelino Toranzo,
El menduco,,T0372275198,Osvaldo Larrea,-
El mensaje de tu piel,balada,Z0999913223,,
El mensajero,,T9035219477,"Philippe Cohen-Solal, Christoph H. Müller, Eduardo Makaroff",
El mentir de las estrellas,,T0370647689,Sebastián Piana,
El mentir de tus ojos,tango,T0416685476,Alfonso Borrego Fernandez,Mauricio Torres García
El mentiroso,corrido,T0370180645,José García,"Luis Fernández, Ángel Cabral"
El mercado,,T0371177944,,Carlos Lucero
El merengue,tango,Z0999917610,Próspero Cimaglia,-
El metejón,tango,T0370165584,Roberto Emilio Goyeneche,Florencio Chiarello
El metejón,poema lunfardo,Z0999910933,,
El metejón,,Z0999990678,,
El microbio,tango,Z0999916649,Carlos Pibernat,-
El miedo a la libertad,,T9015579472,"Max Masri, Diego Sebastian Velazquez",
El miedo al que dirán,tango,Z0999902178,Manuel Stalman,
El miedo de vivir,tango,T0371185373,Eladia Blázquez,Eladia Blázquez
El milagro,tango,T0370245105,Armando Pontier,Homero Expósito
El milagro,canción,Z0999918097,Osvaldo Sosa Cordero,Osvaldo Sosa Cordero
El milongón de antifaz,rumba,T0373892626,Gustavo Mozzi,-
El milonguero,tango,T0464005988,Orlando Romanelli,-
El mimao,estilo,Z0999911856,,
El mimoso,tango milonga,T0370384034,Santiago Fernández,
El mimoso,tango,Z0999918707,Gerardo Metallo,
El mirlo enamorado,,T0370874206,Sebastián Piana,
El misionero,,T0370132174,Anselmo A. Aieta,
El misionero,,Z0001260403,Miguel Di Genova,
El misionero,,Z0999902124,,
El mismo baldio,,Z0999990679,Florindo Sassone,Javier Mazzea
El mismo barro,,T0370443541,José Libertella,Roberto Miro
El mismo cambalache,poema lunfardo,Z0999912214,,
El mismo dolor,vals,T0370233025,Enrique Francini,Carlos Bahr
El mismo final,tango,T0370385775,Armando Pontier,Federico Silva
El mismo mal,tango,T0370517477,Ángel Di Rosa,"Roberto Cassinelli, Ángel Di Rosa"
El mismo tormento,,T0371431503,Rodolfo de Forte,Abel Aznar
El momento,tango,T0370517660,Virgilio Expósito,Virgilio Expósito
El momento señalado,,T0371324547,Armando Pontier,Armando Pontier
El monito,tango,T0370019694,Julio De Caro,Juan Carlos Marambio Catán
El monito,tango,Z0999918005,Juan Bergamino,
El Mono,tango,Z0999918918,,
El moño de terciopelo,,T0370124392,Carlos Vicente Geroni Flores,Claudio Frollo
El moño rojo,,T0370199179,Francisco Canaro,Ivo Pelay
El moño rojo,tango,Z0999900288,Ángel Maffia,Osvaldo Cruz Montenegro
El montón,,T0371520670,Osvaldo Avena,Cátulo Castillo
El morito,tango,T0370124472,Oscar Roma,Eugenio Cárdenas
El moro,tango,T0370019763,"Carlos Gardel, José Razzano",
El moro,estilo,T0370043676,"Carlos Gardel, José Razzano","Carlos Gardel, José Razzano"
El morochito,tango,T0370019785,Vicente Greco,Gerónimo Gradito
El Morocho y el Oriental,milonga,T0370239523,Ángel D'Agostino,Enrique Cadícamo
El Morocho y El Oriental,poema,Z0999990680,,Enrique Cadícamo
El mortero del globito,tango,T0370124494,Miguel Padula,Francisco García Jiménez
El motivo,tango,T0370019810,Juan Carlos Cobián,Pascual Contursi
El motivo,tango,Z0999911467,Juan Carlos Cobián,Pascual Contursi
El mulato papilla,,Z0999990681,,Carlos Mauricio Pacheco
El mundo de los dos,tango,T0370874922,"Roberto Rufino, Samuel Pribluda","Roberto Rufino, Samuel Pribluda"
El mundo de los dos,,T9007728883,Astor Piazzolla,
El mundo en la esquina,tango,Z0999918628,Tito Francia,
El mundo está hecho así,tango,Z0999917185,Tití Rossi,Jorge Moreira
El mundo está loco,tango,T0370125500,Teófilo Ibáñez,Sandalio Gómez
El mundo que formamos,,T0372007390,Armando Pontier,Armando Pontier
El mundo sigue al revés!...,tango,Z0999900910,,
El mundo voy a conquistar,canción,Z0999919172,Guillermo Fernández,
El murciélago chileno,,Z0001094208,Ángel Villoldo,Ángel Villoldo
El murgandombe,candombe,Z0999990682,,
El murguista,,Z0002394636,Alberto Magnone,Horacio Arturo Ferrer
El naranjerito,milonga,T0370180781,"Alberto Nery, Héctor Varela",Homero Expósito
El ñato,tango,Z0999916751,Miguel Tornquist,-
El Ñato,tango,Z0999918428,,
El Ñato Bernardo,tango,Z0999901072,,
El negro Aldo Gonzalez,,Z0999990683,,Cacho Castaña
El negro alegre,tango,Z0999902135,Ángel Villoldo,Ángel Villoldo
El negro cambambá,milonga candombe,T0371376689,Osvaldo Pugliese,Francisco Natalio Bagala
El negro de San Martín,,T0370020679,Agustín Magaldi,Juan Fulginiti
El negro Felipe,tango,T0371890082,Cacho Tirao,-
El negro Pintos,tango,T0370308227,Alfredo Attadía,
El negro Ramón,tango milonga,Z0000059368,Enrique Cadícamo,Enrique Cadícamo
El nene del abasto,tango,T0370268839,Eladio Blanco,Raúl Hormaza
El neura,tango,Z0999901073,Juan Carlos Rodríguez,
El niño campeon,,Z0999990684,Juan Puey,Reinaldo Yiso
El niño de las monjas,paso doble,T0410007598,Ángel Ortiz de Villajos Cano,José Soriano López
El niño Jacinto,milonga candombe,T0370199180,"Oscar Rubens, Atilio Bruni",Vicente Planells del Campo
El niño que yo esperaba,,T0371460513,Paco Berón,Oscar Vázquez
El niño y el cardenal,,T0371880613,,Carlos Lucero
El nochero,tango,T0370020895,Manlio Francia,Enrique Cadícamo
El nocturno,tango,T0373486748,Juan Félix Maglio,Carlos Pesce
El nono,tango,Z0000166736,Vicente Demarco,Líber Locascio
El norteño,carnavalito danza rí,T0370259689,"Francisco Canaro, Mariano Mores",-
El noveno mandamiento,tango,Z0999901466,Armando Acquarone,
El novio,milonga,T0370423907,Eduardo Rovira,Carlos Lucero
El nuevo gasómetro,,T0372497954,,Armando Cereminati
El nuevo tango,tango,T0372341622,"Saúl Cosentino, Osvaldo Tarantino",-
El ocaso de la vida,tango,Z0999916511,,
El oficio de cantar,milonga,Z0999901632,Osvaldo Avena,Fedora Cabral
El olivo,tango,T0370094339,"Antonio Scatasso, Domingo Julio Vivas",Carlos Ponciano Cabral
El olvido,,T0370170301,Juan Canaro,Juan Andrés Caruso
El Once,tango,T0370021912,Osvaldo Fresedo,Emilio Augusto Oscar Fresedo
El once glorioso,tango,T0464658669,Carlos Enrique,Luis Cezar
El opio,tango,T0370021945,Francisco Canaro,-
El optimismo histórico,,Z0000281614,,Raúl González Tuñón
El orejano,,T0373526590,Juan Carlos Cobián,-
El organito,,T0370083912,,Carlos Bahr
El oriental,tango,Z0000578025,Donato Racciatti,
El origen,milonga,T0372861578,Osvaldo Avena,Héctor Negro
El original,,Z0999990685,Damián Ficarra,
El orillero,tango,T0370131068,"Alfredo Bevilacqua, Carlos Minotti",Antonio Polito
El oscurecimiento,,T0370901362,,Armando Cereminati
El osito y yo,,T0371049023,Anselmo F. Aieta,
El otario,milonga,Z0000073274,Gerardo Metallo,Juan Miguel Velich
"El otro cambio, los que se fueron",canción,Z0999913325,Litto Nebbia,Litto Nebbia
El otro camino,tango,T0373214608,Rodolfo Mederos,-
El pachacho,tango,Z0999918409,Alberto San Miguel,
El padre,milonga,Z0999917349,Ricardo Bruno,Ricardo Bruno
El país de la montaña,,T0371904152,Mario Valdez,Mario Valdez
El paisanito,milonga,T0370140503,Pascual Clausi,Melecio Pérez
El paisano Contrera,estilo,Z0999901502,Ambrosio Río,Ambrosio Río
El paisano Juancho,,T0371102758,"Armando Cereminati, Juan Polito, Carlos Ángel Lázzari",
El pájaro,vals,Z0999990686,,
El pájaro muerto,tango,Z0002054322,"Pintín Castellanos, Edmundo Bianchi, Juan Carlos Patrón",
